8  4  1
4
	0	25	1	14	2	90	3	91
	0	98	1	2	2	92	3	28
	0	83	1	75	2	52	3	28
	0	21	1	56	2	18	3	86
	0	35	1	74	2	80	3	56
	0	85	1	66	2	79	3	63
	0	80	1	44	2	17	3	24
	0	14	1	14	2	60	3	33
SSD
M0
0	45	79	53	3	41	79	88
66	0	39	25	88	84	14	38
10	7	0	45	23	70	88	23
4	47	56	0	41	18	19	74
61	45	34	62	0	51	20	29
57	21	46	38	20	0	28	19
56	38	11	25	59	70	0	70
59	82	31	21	11	15	13	0
M1
0	68	69	64	1	99	80	97
17	0	77	46	59	6	78	40
24	48	0	30	96	40	53	17
77	60	91	0	73	41	81	46
84	58	25	91	0	45	59	35
54	73	86	80	86	0	66	9
82	75	36	16	3	59	0	82
87	70	18	68	23	29	87	0
M2
0	27	60	27	74	5	32	92
5	0	14	34	59	13	61	96
34	65	0	68	96	30	70	2
40	96	17	0	82	9	23	51
37	50	2	75	0	8	51	75
33	53	31	3	13	0	74	31
11	83	76	8	30	46	0	41
38	33	70	62	94	3	33	0
M3
0	83	66	19	94	25	13	34
75	0	6	87	78	16	84	68
12	31	0	84	76	8	95	62
79	59	25	0	51	99	14	32
90	75	85	72	0	97	57	24
18	69	30	4	10	0	13	80
82	92	38	71	43	25	0	60
86	16	7	96	39	35	98	0
