Instance....: instances/I_200_20_S_1-124_2.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=1, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     2403 |     2403 |       0.00 | s0
    |        2 |        - |     2189 |     2189 |       0.00 | *
    |        5 |        - |     2061 |     2061 |       0.01 | *
    |        9 |        - |     2006 |     2006 |       0.03 | *
    |       11 |        - |     1955 |     1955 |       0.04 | *
    |       12 |        - |     1945 |     1945 |       0.04 | *
    |       13 |        - |     1915 |     1915 |       0.04 | *
    |       31 |        - |     1893 |     1893 |       0.04 | *
    |       32 |        - |     1842 |     1842 |       0.04 | *
    |       39 |        - |     1673 |     1673 |       0.04 | *
    |       44 |        - |     1504 |     1504 |       0.04 | *
    |       47 |        - |     1479 |     1479 |       0.04 | *
    |       50 |        - |     1477 |     1477 |       0.04 | *
    |       52 |        - |     1453 |     1453 |       0.05 | *
    |       53 |        - |     1446 |     1446 |       0.05 | *
    |       55 |        - |     1420 |     1420 |       0.05 | *
    |       57 |        - |     1410 |     1410 |       0.05 | *
    |       60 |        - |     1387 |     1387 |       0.05 | *
    |       67 |        - |     1364 |     1364 |       0.05 | *
    |       78 |        - |     1337 |     1337 |       0.05 | *
    |       88 |        - |     1315 |     1315 |       0.05 | *
    |       90 |        - |     1301 |     1301 |       0.05 | *
    |       92 |        - |     1288 |     1288 |       0.05 | *
    |       94 |        - |     1283 |     1283 |       0.05 | *
    |      112 |        - |     1275 |     1275 |       0.05 | *
    |      113 |        - |     1249 |     1249 |       0.05 | *
    |      122 |        - |     1214 |     1214 |       0.05 | *
    |      127 |        - |     1205 |     1205 |       0.05 | *
    |      129 |        - |     1202 |     1202 |       0.06 | *
    |      130 |        - |     1170 |     1170 |       0.06 | *
    |      131 |        - |     1166 |     1166 |       0.06 | *
    |      136 |        - |     1157 |     1157 |       0.06 | *
    |      137 |        - |     1147 |     1147 |       0.06 | *
    |      140 |        - |     1128 |     1128 |       0.06 | *
    |      147 |        - |     1119 |     1119 |       0.06 | *
    |      148 |        - |     1118 |     1118 |       0.06 | *
    |      149 |        - |     1100 |     1100 |       0.06 | *
    |      155 |        - |     1073 |     1073 |       0.06 | *
    |      179 |        - |     1065 |     1065 |       0.06 | *
    |      182 |        - |     1060 |     1060 |       0.06 | *
    |      184 |        - |     1058 |     1058 |       0.06 | *
    |      188 |        - |     1055 |     1055 |       0.06 | *
    |      203 |        - |     1052 |     1052 |       0.06 | *
    |      204 |        - |     1047 |     1047 |       0.06 | *
    |      205 |        - |     1036 |     1036 |       0.07 | *
    |      211 |        - |     1030 |     1030 |       0.07 | *
    |      231 |        - |     1024 |     1024 |       0.07 | *
    |      233 |        - |     1022 |     1022 |       0.07 | *
    |      237 |        - |     1008 |     1008 |       0.07 | *
    |      238 |        - |      995 |      995 |       0.07 | *
    |      243 |        - |      956 |      956 |       0.07 | *
    |      250 |        - |      953 |      953 |       0.07 | *
    |      253 |        - |      952 |      952 |       0.07 | *
    |      254 |        - |      932 |      932 |       0.07 | *
    |      258 |        - |      929 |      929 |       0.07 | *
    |      289 |        - |      925 |      925 |       0.07 | *
    |      304 |        - |      909 |      909 |       0.07 | *
    |      306 |        - |      908 |      908 |       0.07 | *
    |      313 |        - |      902 |      902 |       0.07 | *
    |      315 |        - |      892 |      892 |       0.07 | *
    |      321 |        - |      889 |      889 |       0.07 | *
    |      352 |        - |      879 |      879 |       0.07 | *
    |      354 |        - |      875 |      875 |       0.07 | *
    |      367 |        - |      874 |      874 |       0.07 | *
    |      380 |        - |      873 |      873 |       0.07 | *
    |      398 |        - |      870 |      870 |       0.07 | *
    |      425 |        - |      860 |      860 |       0.08 | *
    |      429 |        - |      857 |      857 |       0.08 | *
    |      434 |        - |      854 |      854 |       0.08 | *
    |      441 |        - |      852 |      852 |       0.08 | *
    |      450 |        - |      850 |      850 |       0.08 | *
    |      466 |        - |      848 |      848 |       0.08 | *
    |      478 |        - |      847 |      847 |       0.08 | *
    |      483 |        - |      844 |      844 |       0.08 | *
    |      484 |        - |      840 |      840 |       0.08 | *
    |      489 |        - |      838 |      838 |       0.08 | *
    |      496 |        - |      835 |      835 |       0.08 | *
    |      497 |        - |      834 |      834 |       0.08 | *
    |      502 |        - |      831 |      831 |       0.08 | *
    |      507 |        - |      820 |      820 |       0.08 | *
    |      522 |        - |      811 |      811 |       0.08 | *
    |      523 |        - |      805 |      805 |       0.08 | *
    |      532 |        - |      804 |      804 |       0.08 | *
    |      549 |        - |      798 |      798 |       0.08 | *
    |      558 |        - |      796 |      796 |       0.08 | *
    |      568 |        - |      792 |      792 |       0.08 | *
    |      570 |        - |      788 |      788 |       0.08 | *
    |      579 |        - |      785 |      785 |       0.09 | *
    |      610 |        - |      781 |      781 |       0.09 | *
    |      618 |        - |      780 |      780 |       0.09 | *
    |      629 |        - |      777 |      777 |       0.09 | *
    |      630 |        - |      776 |      776 |       0.09 | *
    |      639 |        - |      772 |      772 |       0.09 | *
    |      641 |        - |      766 |      766 |       0.09 | *
    |      650 |        - |      763 |      763 |       0.09 | *
    |      653 |        - |      759 |      759 |       0.09 | *
    |      664 |        - |      754 |      754 |       0.09 | *
    |      677 |        - |      751 |      751 |       0.09 | *
    |      700 |        - |      749 |      749 |       0.09 | *
    |      702 |        - |      745 |      745 |       0.09 | *
    |      739 |        - |      741 |      741 |       0.09 | *
    |      740 |        - |      739 |      739 |       0.09 | *
    |      744 |        - |      735 |      735 |       0.09 | *
    |      749 |        - |      732 |      732 |       0.09 | *
    |      773 |        - |      731 |      731 |       0.09 | *
    |      782 |        - |      725 |      725 |       0.09 | *
    |      795 |        - |      718 |      718 |       0.09 | *
    |      810 |        - |      716 |      716 |       0.10 | *
    |      818 |        - |      712 |      712 |       0.10 | *
    |      827 |        - |      702 |      702 |       0.10 | *
    |      828 |        - |      701 |      701 |       0.10 | *
    |      830 |        - |      699 |      699 |       0.10 | *
    |      838 |        - |      697 |      697 |       0.10 | *
    |      839 |        - |      696 |      696 |       0.10 | *
    |      841 |        - |      694 |      694 |       0.10 | *
    |      843 |        - |      691 |      691 |       0.10 | *
    |      847 |        - |      688 |      688 |       0.10 | *
    |      849 |        - |      684 |      684 |       0.10 | *
    |      854 |        - |      680 |      680 |       0.10 | *
    |      874 |        - |      671 |      671 |       0.10 | *
    |      890 |        - |      665 |      665 |       0.10 | *
    |      894 |        - |      663 |      663 |       0.10 | *
    |      896 |        - |      662 |      662 |       0.10 | *
    |      903 |        - |      657 |      657 |       0.10 | *
    |      918 |        - |      655 |      655 |       0.10 | *
    |      919 |        - |      644 |      644 |       0.10 | *
    |      926 |        - |      643 |      643 |       0.11 | *
    |      929 |        - |      637 |      637 |       0.11 | *
    |      936 |        - |      636 |      636 |       0.11 | *
    |     1003 |        - |      634 |      634 |       0.11 | *
    |     1004 |        - |      633 |      633 |       0.11 | *
    |     1055 |        - |      630 |      630 |       0.11 | *
    |     1070 |        - |      628 |      628 |       0.11 | *
    |     1080 |        - |      626 |      626 |       0.11 | *
    |     1135 |        - |      624 |      624 |       0.11 | *
    |     1139 |        - |      623 |      623 |       0.11 | *
    |     1143 |        - |      621 |      621 |       0.11 | *
    |     1151 |        - |      620 |      620 |       0.11 | *
    |     1153 |        - |      619 |      619 |       0.11 | *
    |     1244 |        - |      617 |      617 |       0.11 | *
    |     1264 |        - |      614 |      614 |       0.11 | *
    |     1292 |        - |      612 |      612 |       0.11 | *
    |     1306 |        - |      611 |      611 |       0.11 | *
    |     1323 |        - |      607 |      607 |       0.11 | *
    |     1326 |        - |      606 |      606 |       0.12 | *
    |     1338 |        - |      604 |      604 |       0.12 | *
    |     1554 |        - |      600 |      600 |       0.12 | *
    |     1563 |        - |      599 |      599 |       0.12 | *
    |     1564 |        - |      598 |      598 |       0.12 | *
    |     1635 |        - |      597 |      597 |       0.12 | *
    |     1641 |        - |      596 |      596 |       0.12 | *
    |     1647 |        - |      595 |      595 |       0.12 | *
    |     1658 |        - |      594 |      594 |       0.12 | *
    |     1659 |        - |      592 |      592 |       0.12 | *
    |     1686 |        - |      591 |      591 |       0.12 | *
    |     1701 |        - |      590 |      590 |       0.12 | *
    |     1720 |        - |      589 |      589 |       0.12 | *
    |     1741 |        - |      587 |      587 |       0.12 | *
    |     1880 |        - |      583 |      583 |       0.12 | *
    |     1909 |        - |      582 |      582 |       0.13 | *
    |     1926 |        - |      579 |      579 |       0.13 | *
    |     1932 |        - |      578 |      578 |       0.13 | *
    |     1988 |        - |      574 |      574 |       0.13 | *
    |     2004 |        - |      573 |      573 |       0.13 | *
    |     2006 |        - |      565 |      565 |       0.13 | *
    |     2106 |        - |      563 |      563 |       0.13 | *
    |     2126 |        - |      562 |      562 |       0.13 | *
    |     2150 |        - |      561 |      561 |       0.13 | *
    |     2161 |        - |      560 |      560 |       0.13 | *
    |     2179 |        - |      559 |      559 |       0.13 | *
    |     2182 |        - |      556 |      556 |       0.13 | *
    |     2280 |        - |      554 |      554 |       0.13 | *
    |     2312 |        - |      550 |      550 |       0.13 | *
    |     2322 |        - |      549 |      549 |       0.13 | *
    |     2328 |        - |      547 |      547 |       0.13 | *
    |     2411 |        - |      544 |      544 |       0.13 | *
    |     2440 |        - |      540 |      540 |       0.13 | *
    |     2451 |        - |      538 |      538 |       0.13 | *
    |     2604 |        - |      537 |      537 |       0.14 | *
    |     2606 |        - |      536 |      536 |       0.14 | *
    |     2667 |        - |      534 |      534 |       0.14 | *
    |     2673 |        - |      533 |      533 |       0.14 | *
    |     2694 |        - |      532 |      532 |       0.14 | *
    |     2748 |        - |      531 |      531 |       0.14 | *
    |     2782 |        - |      529 |      529 |       0.14 | *
    |     2823 |        - |      527 |      527 |       0.14 | *
    |     2850 |        - |      524 |      524 |       0.14 | *
    |     2855 |        - |      523 |      523 |       0.14 | *
    |     2862 |        - |      517 |      517 |       0.14 | *
    |     2880 |        - |      516 |      516 |       0.14 | *
    |     2989 |        - |      515 |      515 |       0.14 | *
    |     3220 |        - |      514 |      514 |       0.14 | *
    |     3227 |        - |      513 |      513 |       0.14 | *
    |     3229 |        - |      512 |      512 |       0.15 | *
    |     3441 |        - |      511 |      511 |       0.15 | *
    |     3457 |        - |      507 |      507 |       0.15 | *
    |     3463 |        - |      503 |      503 |       0.15 | *
    |     3551 |        - |      500 |      500 |       0.15 | *
    |     3589 |        - |      499 |      499 |       0.15 | *
    |     3601 |        - |      495 |      495 |       0.15 | *
    |     3785 |        - |      494 |      494 |       0.15 | *
    |     3939 |        - |      490 |      490 |       0.15 | *
    |     3953 |        - |      488 |      488 |       0.15 | *
    |     3978 |        - |      486 |      486 |       0.15 | *
    |     4114 |        - |      481 |      481 |       0.15 | *
    |     4141 |        - |      479 |      479 |       0.15 | *
    |     4154 |        - |      478 |      478 |       0.15 | *
    |     4178 |        - |      475 |      475 |       0.15 | *
    |     4223 |        - |      473 |      473 |       0.15 | *
    |     4239 |        - |      469 |      469 |       0.16 | *
    |     4254 |        - |      468 |      468 |       0.16 | *
    |     4309 |        - |      466 |      466 |       0.16 | *
    |     4381 |        - |      459 |      459 |       0.16 | *
    |     4508 |        - |      458 |      458 |       0.16 | *
    |     4638 |        - |      457 |      457 |       0.16 | *
    |     4668 |        - |      456 |      456 |       0.16 | *
    |     4688 |        - |      455 |      455 |       0.16 | *
    |     4728 |        - |      454 |      454 |       0.16 | *
    |     4962 |        - |      451 |      451 |       0.16 | *
    |     5123 |        - |      450 |      450 |       0.16 | *
    |     5167 |        - |      448 |      448 |       0.16 | *
    |     5334 |        - |      447 |      447 |       0.16 | *
    |     5443 |        - |      446 |      446 |       0.16 | *
    |     6026 |        - |      445 |      445 |       0.17 | *
    |     6070 |        - |      443 |      443 |       0.17 | *
    |     6123 |        - |      442 |      442 |       0.17 | *
    |     6345 |        - |      440 |      440 |       0.17 | *
    |     6435 |        - |      437 |      437 |       0.17 | *
    |     6436 |        - |      436 |      436 |       0.17 | *
    |     6516 |        - |      435 |      435 |       0.17 | *
    |     6597 |        - |      434 |      434 |       0.17 | *
    |     6610 |        - |      432 |      432 |       0.17 | *
    |     6668 |        - |      429 |      429 |       0.17 | *
    |     6721 |        - |      428 |      428 |       0.17 | *
    |     6739 |        - |      427 |      427 |       0.17 | *
    |     6874 |        - |      424 |      424 |       0.17 | *
    |     6877 |        - |      420 |      420 |       0.17 | *
    |     7221 |        - |      417 |      417 |       0.17 | *
    |     7266 |        - |      416 |      416 |       0.17 | *
    |     7289 |        - |      414 |      414 |       0.17 | *
