Instance....: instances/I_250_15_S_1-9_8.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=4, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1563 |     1563 |       0.00 | s0
    |        0 |        - |     1526 |     1526 |       0.00 | *
    |        4 |        - |     1446 |     1446 |       0.00 | *
    |        8 |        - |     1400 |     1400 |       0.02 | *
    |        9 |        - |     1396 |     1396 |       0.02 | *
    |       10 |        - |     1367 |     1367 |       0.02 | *
    |       11 |        - |     1360 |     1360 |       0.02 | *
    |       12 |        - |     1351 |     1351 |       0.02 | *
    |       16 |        - |     1344 |     1344 |       0.02 | *
    |       17 |        - |     1335 |     1335 |       0.02 | *
    |       18 |        - |     1328 |     1328 |       0.03 | *
    |       21 |        - |     1325 |     1325 |       0.03 | *
    |       25 |        - |     1268 |     1268 |       0.03 | *
    |       26 |        - |     1265 |     1265 |       0.03 | *
    |       29 |        - |     1261 |     1261 |       0.03 | *
    |       39 |        - |     1259 |     1259 |       0.03 | *
    |       40 |        - |     1257 |     1257 |       0.03 | *
    |       41 |        - |     1253 |     1253 |       0.03 | *
    |       46 |        - |     1241 |     1241 |       0.03 | *
    |       53 |        - |     1235 |     1235 |       0.03 | *
    |       55 |        - |     1231 |     1231 |       0.03 | *
    |       57 |        - |     1225 |     1225 |       0.03 | *
    |       59 |        - |     1224 |     1224 |       0.03 | *
    |       60 |        - |     1220 |     1220 |       0.03 | *
    |       62 |        - |     1211 |     1211 |       0.03 | *
    |       64 |        - |     1206 |     1206 |       0.03 | *
    |       66 |        - |     1183 |     1183 |       0.03 | *
    |       67 |        - |     1171 |     1171 |       0.03 | *
    |       68 |        - |     1155 |     1155 |       0.03 | *
    |       71 |        - |     1152 |     1152 |       0.03 | *
    |       76 |        - |     1149 |     1149 |       0.03 | *
    |       77 |        - |     1128 |     1128 |       0.03 | *
    |       78 |        - |     1117 |     1117 |       0.03 | *
    |       82 |        - |     1111 |     1111 |       0.03 | *
    |       86 |        - |     1104 |     1104 |       0.03 | *
    |       89 |        - |     1096 |     1096 |       0.03 | *
    |       90 |        - |     1079 |     1079 |       0.04 | *
    |      101 |        - |     1077 |     1077 |       0.04 | *
    |      103 |        - |     1053 |     1053 |       0.04 | *
    |      106 |        - |     1031 |     1031 |       0.04 | *
    |      109 |        - |     1028 |     1028 |       0.04 | *
    |      113 |        - |     1027 |     1027 |       0.04 | *
    |      115 |        - |     1024 |     1024 |       0.04 | *
    |      125 |        - |     1023 |     1023 |       0.04 | *
    |      127 |        - |     1006 |     1006 |       0.04 | *
    |      130 |        - |     1000 |     1000 |       0.04 | *
    |      133 |        - |      998 |      998 |       0.04 | *
    |      141 |        - |      978 |      978 |       0.04 | *
    |      143 |        - |      958 |      958 |       0.04 | *
    |      144 |        - |      953 |      953 |       0.04 | *
    |      156 |        - |      943 |      943 |       0.04 | *
    |      157 |        - |      940 |      940 |       0.04 | *
    |      166 |        - |      935 |      935 |       0.04 | *
    |      173 |        - |      934 |      934 |       0.04 | *
    |      175 |        - |      920 |      920 |       0.04 | *
    |      176 |        - |      915 |      915 |       0.04 | *
    |      178 |        - |      905 |      905 |       0.04 | *
    |      182 |        - |      900 |      900 |       0.04 | *
    |      183 |        - |      899 |      899 |       0.04 | *
    |      186 |        - |      897 |      897 |       0.04 | *
    |      187 |        - |      895 |      895 |       0.04 | *
    |      190 |        - |      890 |      890 |       0.04 | *
    |      214 |        - |      888 |      888 |       0.04 | *
    |      215 |        - |      885 |      885 |       0.05 | *
    |      225 |        - |      873 |      873 |       0.05 | *
    |      230 |        - |      854 |      854 |       0.05 | *
    |      234 |        - |      849 |      849 |       0.05 | *
    |      238 |        - |      846 |      846 |       0.05 | *
    |      239 |        - |      845 |      845 |       0.05 | *
    |      246 |        - |      843 |      843 |       0.05 | *
    |      247 |        - |      840 |      840 |       0.05 | *
    |      251 |        - |      835 |      835 |       0.05 | *
    |      256 |        - |      833 |      833 |       0.05 | *
    |      257 |        - |      815 |      815 |       0.05 | *
    |      260 |        - |      814 |      814 |       0.05 | *
    |      268 |        - |      809 |      809 |       0.05 | *
    |      280 |        - |      807 |      807 |       0.05 | *
    |      285 |        - |      806 |      806 |       0.05 | *
    |      287 |        - |      804 |      804 |       0.05 | *
    |      290 |        - |      798 |      798 |       0.05 | *
    |      297 |        - |      794 |      794 |       0.05 | *
    |      300 |        - |      790 |      790 |       0.05 | *
    |      301 |        - |      788 |      788 |       0.05 | *
    |      308 |        - |      787 |      787 |       0.05 | *
    |      313 |        - |      786 |      786 |       0.05 | *
    |      322 |        - |      781 |      781 |       0.05 | *
    |      330 |        - |      780 |      780 |       0.05 | *
    |      331 |        - |      779 |      779 |       0.05 | *
    |      332 |        - |      778 |      778 |       0.05 | *
    |      340 |        - |      777 |      777 |       0.05 | *
    |      343 |        - |      775 |      775 |       0.05 | *
    |      347 |        - |      773 |      773 |       0.05 | *
    |      354 |        - |      772 |      772 |       0.05 | *
    |      355 |        - |      771 |      771 |       0.05 | *
    |      362 |        - |      767 |      767 |       0.05 | *
    |      364 |        - |      763 |      763 |       0.05 | *
    |      366 |        - |      758 |      758 |       0.05 | *
    |      372 |        - |      754 |      754 |       0.05 | *
    |      373 |        - |      750 |      750 |       0.06 | *
    |      403 |        - |      749 |      749 |       0.06 | *
    |      418 |        - |      748 |      748 |       0.06 | *
    |      433 |        - |      747 |      747 |       0.06 | *
    |      440 |        - |      746 |      746 |       0.06 | *
    |      443 |        - |      745 |      745 |       0.06 | *
    |      447 |        - |      744 |      744 |       0.06 | *
    |      451 |        - |      738 |      738 |       0.06 | *
    |      453 |        - |      733 |      733 |       0.06 | *
    |      455 |        - |      732 |      732 |       0.06 | *
    |      463 |        - |      731 |      731 |       0.06 | *
    |      465 |        - |      730 |      730 |       0.06 | *
    |      466 |        - |      724 |      724 |       0.06 | *
    |      477 |        - |      723 |      723 |       0.06 | *
    |      483 |        - |      720 |      720 |       0.06 | *
    |      485 |        - |      719 |      719 |       0.06 | *
