Instance....: instances/I_200_30_S_1-124_2.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=4, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1081 |     1081 |       0.00 | s0
    |        0 |        - |     1035 |     1035 |       0.00 | *
    |        1 |        - |     1031 |     1031 |       0.01 | *
    |        2 |        - |     1022 |     1022 |       0.01 | *
    |        7 |        - |     1011 |     1011 |       0.02 | *
    |        8 |        - |     1006 |     1006 |       0.02 | *
    |       11 |        - |      980 |      980 |       0.03 | *
    |       12 |        - |      967 |      967 |       0.03 | *
    |       17 |        - |      963 |      963 |       0.03 | *
    |       18 |        - |      957 |      957 |       0.03 | *
    |       24 |        - |      952 |      952 |       0.03 | *
    |       30 |        - |      934 |      934 |       0.03 | *
    |       32 |        - |      926 |      926 |       0.03 | *
    |       35 |        - |      922 |      922 |       0.03 | *
    |       38 |        - |      909 |      909 |       0.03 | *
    |       39 |        - |      902 |      902 |       0.03 | *
    |       46 |        - |      887 |      887 |       0.03 | *
    |       48 |        - |      869 |      869 |       0.03 | *
    |       50 |        - |      845 |      845 |       0.03 | *
    |       58 |        - |      843 |      843 |       0.04 | *
    |       72 |        - |      822 |      822 |       0.04 | *
    |       77 |        - |      818 |      818 |       0.04 | *
    |       78 |        - |      798 |      798 |       0.04 | *
    |       79 |        - |      792 |      792 |       0.04 | *
    |       84 |        - |      779 |      779 |       0.04 | *
    |       86 |        - |      776 |      776 |       0.04 | *
    |       87 |        - |      774 |      774 |       0.04 | *
    |       88 |        - |      773 |      773 |       0.04 | *
    |       94 |        - |      769 |      769 |       0.04 | *
    |       97 |        - |      765 |      765 |       0.04 | *
    |      103 |        - |      761 |      761 |       0.04 | *
    |      107 |        - |      758 |      758 |       0.04 | *
    |      109 |        - |      745 |      745 |       0.04 | *
    |      110 |        - |      742 |      742 |       0.04 | *
    |      116 |        - |      741 |      741 |       0.04 | *
    |      119 |        - |      739 |      739 |       0.04 | *
    |      120 |        - |      726 |      726 |       0.05 | *
    |      124 |        - |      711 |      711 |       0.05 | *
    |      125 |        - |      710 |      710 |       0.05 | *
    |      127 |        - |      692 |      692 |       0.05 | *
    |      129 |        - |      679 |      679 |       0.05 | *
    |      131 |        - |      678 |      678 |       0.05 | *
    |      133 |        - |      676 |      676 |       0.05 | *
    |      134 |        - |      664 |      664 |       0.05 | *
    |      136 |        - |      654 |      654 |       0.05 | *
    |      139 |        - |      652 |      652 |       0.05 | *
    |      175 |        - |      651 |      651 |       0.05 | *
    |      177 |        - |      648 |      648 |       0.05 | *
    |      197 |        - |      645 |      645 |       0.05 | *
    |      199 |        - |      643 |      643 |       0.05 | *
    |      201 |        - |      641 |      641 |       0.05 | *
    |      208 |        - |      640 |      640 |       0.05 | *
    |      222 |        - |      637 |      637 |       0.05 | *
    |      237 |        - |      630 |      630 |       0.05 | *
    |      238 |        - |      628 |      628 |       0.05 | *
    |      243 |        - |      627 |      627 |       0.05 | *
    |      249 |        - |      626 |      626 |       0.05 | *
    |      251 |        - |      625 |      625 |       0.05 | *
    |      252 |        - |      617 |      617 |       0.05 | *
    |      263 |        - |      613 |      613 |       0.05 | *
    |      271 |        - |      611 |      611 |       0.05 | *
    |      274 |        - |      608 |      608 |       0.06 | *
    |      284 |        - |      605 |      605 |       0.06 | *
    |      292 |        - |      603 |      603 |       0.06 | *
    |      294 |        - |      601 |      601 |       0.06 | *
    |      301 |        - |      595 |      595 |       0.06 | *
    |      304 |        - |      594 |      594 |       0.06 | *
    |      312 |        - |      593 |      593 |       0.06 | *
    |      314 |        - |      576 |      576 |       0.06 | *
    |      344 |        - |      573 |      573 |       0.06 | *
    |      358 |        - |      570 |      570 |       0.06 | *
    |      426 |        - |      566 |      566 |       0.06 | *
    |      428 |        - |      562 |      562 |       0.06 | *
    |      452 |        - |      559 |      559 |       0.06 | *
    |      464 |        - |      558 |      558 |       0.06 | *
    |      466 |        - |      542 |      542 |       0.06 | *
    |      490 |        - |      537 |      537 |       0.06 | *
    |      528 |        - |      536 |      536 |       0.06 | *
    |      565 |        - |      535 |      535 |       0.06 | *
    |      598 |        - |      529 |      529 |       0.06 | *
    |      609 |        - |      520 |      520 |       0.06 | *
    |      619 |        - |      519 |      519 |       0.06 | *
    |      623 |        - |      512 |      512 |       0.06 | *
    |      641 |        - |      511 |      511 |       0.06 | *
    |      680 |        - |      507 |      507 |       0.07 | *
    |      682 |        - |      506 |      506 |       0.07 | *
    |      720 |        - |      505 |      505 |       0.07 | *
    |      723 |        - |      504 |      504 |       0.07 | *
    |      727 |        - |      501 |      501 |       0.07 | *
    |      767 |        - |      500 |      500 |       0.07 | *
    |      774 |        - |      497 |      497 |       0.07 | *
    |      776 |        - |      495 |      495 |       0.07 | *
    |      779 |        - |      494 |      494 |       0.07 | *
    |      793 |        - |      491 |      491 |       0.07 | *
    |      815 |        - |      489 |      489 |       0.07 | *
    |      833 |        - |      487 |      487 |       0.07 | *
