Instance....: instances/I_150_15_S_1-49_6.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=4, timeLimit=360.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     1055 |     1055 |       0.00 | s0
    |        0 |        - |     1042 |     1042 |       0.00 | *
    |        4 |        - |     1016 |     1016 |       0.02 | *
    |        6 |        - |      954 |      954 |       0.02 | *
    |        7 |        - |      937 |      937 |       0.02 | *
    |        8 |        - |      935 |      935 |       0.02 | *
    |       10 |        - |      930 |      930 |       0.02 | *
    |       12 |        - |      929 |      929 |       0.02 | *
    |       22 |        - |      858 |      858 |       0.03 | *
    |       23 |        - |      831 |      831 |       0.03 | *
    |       29 |        - |      828 |      828 |       0.03 | *
    |       34 |        - |      827 |      827 |       0.03 | *
    |       36 |        - |      821 |      821 |       0.03 | *
    |       40 |        - |      814 |      814 |       0.03 | *
    |       44 |        - |      779 |      779 |       0.03 | *
    |       49 |        - |      774 |      774 |       0.03 | *
    |       52 |        - |      755 |      755 |       0.03 | *
    |       58 |        - |      751 |      751 |       0.03 | *
    |       67 |        - |      745 |      745 |       0.03 | *
    |       72 |        - |      741 |      741 |       0.03 | *
    |       73 |        - |      733 |      733 |       0.03 | *
    |       85 |        - |      732 |      732 |       0.03 | *
    |       88 |        - |      726 |      726 |       0.03 | *
    |       99 |        - |      709 |      709 |       0.03 | *
    |      123 |        - |      692 |      692 |       0.03 | *
    |      125 |        - |      690 |      690 |       0.03 | *
    |      127 |        - |      687 |      687 |       0.03 | *
    |      137 |        - |      679 |      679 |       0.03 | *
    |      139 |        - |      674 |      674 |       0.03 | *
    |      140 |        - |      667 |      667 |       0.04 | *
    |      142 |        - |      663 |      663 |       0.04 | *
    |      171 |        - |      660 |      660 |       0.04 | *
    |      172 |        - |      648 |      648 |       0.04 | *
    |      177 |        - |      645 |      645 |       0.04 | *
    |      184 |        - |      644 |      644 |       0.04 | *
    |      195 |        - |      640 |      640 |       0.04 | *
    |      200 |        - |      639 |      639 |       0.04 | *
    |      202 |        - |      638 |      638 |       0.04 | *
    |      210 |        - |      635 |      635 |       0.04 | *
    |      212 |        - |      630 |      630 |       0.04 | *
    |      214 |        - |      627 |      627 |       0.04 | *
    |      215 |        - |      626 |      626 |       0.04 | *
    |      226 |        - |      624 |      624 |       0.04 | *
    |      246 |        - |      622 |      622 |       0.04 | *
    |      249 |        - |      617 |      617 |       0.04 | *
    |      251 |        - |      608 |      608 |       0.04 | *
    |      261 |        - |      596 |      596 |       0.04 | *
    |      265 |        - |      595 |      595 |       0.04 | *
    |      268 |        - |      588 |      588 |       0.04 | *
    |      277 |        - |      587 |      587 |       0.04 | *
    |      278 |        - |      585 |      585 |       0.04 | *
    |      293 |        - |      584 |      584 |       0.04 | *
    |      296 |        - |      583 |      583 |       0.04 | *
    |      298 |        - |      579 |      579 |       0.04 | *
    |      314 |        - |      578 |      578 |       0.04 | *
    |      317 |        - |      574 |      574 |       0.05 | *
    |      318 |        - |      573 |      573 |       0.05 | *
    |      320 |        - |      572 |      572 |       0.05 | *
    |      321 |        - |      567 |      567 |       0.05 | *
    |      346 |        - |      564 |      564 |       0.05 | *
    |      361 |        - |      558 |      558 |       0.05 | *
    |      384 |        - |      557 |      557 |       0.05 | *
    |      412 |        - |      553 |      553 |       0.05 | *
    |      435 |        - |      549 |      549 |       0.05 | *
    |      438 |        - |      538 |      538 |       0.05 | *
    |      446 |        - |      531 |      531 |       0.05 | *
    |      465 |        - |      525 |      525 |       0.05 | *
    |      466 |        - |      524 |      524 |       0.05 | *
    |      474 |        - |      518 |      518 |       0.05 | *
    |      478 |        - |      516 |      516 |       0.05 | *
    |      496 |        - |      515 |      515 |       0.05 | *
    |      509 |        - |      511 |      511 |       0.05 | *
    |      516 |        - |      507 |      507 |       0.05 | *
    |      517 |        - |      506 |      506 |       0.05 | *
    |      552 |        - |      504 |      504 |       0.05 | *
    |      554 |        - |      503 |      503 |       0.05 | *
    |      555 |        - |      502 |      502 |       0.05 | *
    |      572 |        - |      496 |      496 |       0.05 | *
    |      602 |        - |      494 |      494 |       0.05 | *
    |      604 |        - |      491 |      491 |       0.05 | *
    |      614 |        - |      490 |      490 |       0.06 | *
    |      624 |        - |      489 |      489 |       0.06 | *
    |      628 |        - |      488 |      488 |       0.06 | *
    |      637 |        - |      485 |      485 |       0.06 | *
    |      640 |        - |      484 |      484 |       0.06 | *
    |      641 |        - |      481 |      481 |       0.06 | *
    |      660 |        - |      477 |      477 |       0.06 | *
    |      675 |        - |      472 |      472 |       0.06 | *
    |      683 |        - |      471 |      471 |       0.06 | *
    |      684 |        - |      470 |      470 |       0.06 | *
    |      745 |        - |      469 |      469 |       0.06 | *
    |      748 |        - |      464 |      464 |       0.06 | *
    |      757 |        - |      462 |      462 |       0.06 | *
    |      784 |        - |      461 |      461 |       0.06 | *
    |      788 |        - |      458 |      458 |       0.06 | *
    |      792 |        - |      457 |      457 |       0.06 | *
    |      805 |        - |      456 |      456 |       0.06 | *
    |      807 |        - |      454 |      454 |       0.06 | *
    |      826 |        - |      453 |      453 |       0.06 | *
    |      828 |        - |      452 |      452 |       0.06 | *
    |      843 |        - |      444 |      444 |       0.06 | *
    |      852 |        - |      440 |      440 |       0.06 | *
    |      858 |        - |      438 |      438 |       0.06 | *
    |      878 |        - |      437 |      437 |       0.06 | *
    |      884 |        - |      435 |      435 |       0.06 | *
    |      906 |        - |      434 |      434 |       0.06 | *
    |      929 |        - |      430 |      430 |       0.06 | *
    |      945 |        - |      426 |      426 |       0.06 | *
    |      957 |        - |      424 |      424 |       0.06 | *
    |      970 |        - |      423 |      423 |       0.06 | *
    |      979 |        - |      422 |      422 |       0.07 | *
    |     1022 |        - |      420 |      420 |       0.07 | *
    |     1026 |        - |      418 |      418 |       0.07 | *
    |     1087 |        - |      412 |      412 |       0.07 | *
    |     1134 |        - |      408 |      408 |       0.07 | *
    |     1138 |        - |      407 |      407 |       0.07 | *
    |     1170 |        - |      406 |      406 |       0.07 | *
    |     1212 |        - |      404 |      404 |       0.07 | *
    |     1219 |        - |      399 |      399 |       0.07 | *
    |     1259 |        - |      398 |      398 |       0.07 | *
    |     1264 |        - |      393 |      393 |       0.07 | *
    |     1278 |        - |      392 |      392 |       0.07 | *
    |     1279 |        - |      390 |      390 |       0.07 | *
    |     1282 |        - |      389 |      389 |       0.07 | *
    |     1304 |        - |      386 |      386 |       0.07 | *
    |     1305 |        - |      385 |      385 |       0.07 | *
    |     1306 |        - |      384 |      384 |       0.07 | *
    |     1310 |        - |      378 |      378 |       0.07 | *
    |     1321 |        - |      377 |      377 |       0.07 | *
    |     1348 |        - |      375 |      375 |       0.07 | *
    |     1354 |        - |      374 |      374 |       0.07 | *
    |     1356 |        - |      372 |      372 |       0.07 | *
    |     1364 |        - |      371 |      371 |       0.07 | *
    |     1382 |        - |      368 |      368 |       0.07 | *
    |     1398 |        - |      367 |      367 |       0.07 | *
    |     1406 |        - |      365 |      365 |       0.07 | *
    |     1426 |        - |      364 |      364 |       0.07 | *
    |     1431 |        - |      362 |      362 |       0.08 | *
    |     1441 |        - |      361 |      361 |       0.08 | *
    |     1464 |        - |      359 |      359 |       0.08 | *
    |     1468 |        - |      357 |      357 |       0.08 | *
    |     1489 |        - |      355 |      355 |       0.08 | *
    |     1491 |        - |      352 |      352 |       0.08 | *
    |     1492 |        - |      350 |      350 |       0.08 | *
    |     1494 |        - |      349 |      349 |       0.08 | *
    |     1528 |        - |      348 |      348 |       0.08 | *
    |     1588 |        - |      347 |      347 |       0.08 | *
    |     1612 |        - |      345 |      345 |       0.08 | *
    |     1624 |        - |      343 |      343 |       0.08 | *
    |     1644 |        - |      342 |      342 |       0.08 | *
    |     1672 |        - |      340 |      340 |       0.08 | *
    |     1679 |        - |      339 |      339 |       0.08 | *
    |     1701 |        - |      338 |      338 |       0.08 | *
    |     1702 |        - |      335 |      335 |       0.08 | *
    |     1840 |        - |      332 |      332 |       0.08 | *
    |     1848 |        - |      331 |      331 |       0.08 | *
    |     1849 |        - |      330 |      330 |       0.08 | *
    |     1869 |        - |      329 |      329 |       0.08 | *
    |     2075 |        - |      327 |      327 |       0.08 | *
    |     2095 |        - |      326 |      326 |       0.08 | *
    |     2135 |        - |      325 |      325 |       0.08 | *
    |     2345 |        - |      323 |      323 |       0.08 | *
    |     2418 |        - |      322 |      322 |       0.09 | *
    |     2560 |        - |      321 |      321 |       0.09 | *
    |     2561 |        - |      320 |      320 |       0.09 | *
    |     2581 |        - |      318 |      318 |       0.09 | *
    |     2598 |        - |      316 |      316 |       0.09 | *
    |     2627 |        - |      310 |      310 |       0.09 | *
    |     2633 |        - |      306 |      306 |       0.09 | *
    |     2682 |        - |      305 |      305 |       0.09 | *
    |     2709 |        - |      303 |      303 |       0.09 | *
    |     2749 |        - |      297 |      297 |       0.09 | *
    |     2853 |        - |      296 |      296 |       0.09 | *
    |     2905 |        - |      295 |      295 |       0.09 | *
    |     2909 |        - |      294 |      294 |       0.09 | *
    |     2934 |        - |      291 |      291 |       0.09 | *
    |     2948 |        - |      287 |      287 |       0.09 | *
    |     2954 |        - |      286 |      286 |       0.09 | *
    |     3103 |        - |      285 |      285 |       0.09 | *
    |     3141 |        - |      284 |      284 |       0.09 | *
    |     3161 |        - |      283 |      283 |       0.09 | *
    |     3213 |        - |      281 |      281 |       0.09 | *
    |     3250 |        - |      280 |      280 |       0.09 | *
    |     3258 |        - |      279 |      279 |       0.09 | *
    |     3278 |        - |      278 |      278 |       0.09 | *
    |     3292 |        - |      272 |      272 |       0.09 | *
    |     3341 |        - |      269 |      269 |       0.10 | *
    |     3346 |        - |      267 |      267 |       0.10 | *
    |     3364 |        - |      264 |      264 |       0.10 | *
    |     3689 |        - |      261 |      261 |       0.10 | *
    |     3962 |        - |      260 |      260 |       0.10 | *
    |     3963 |        - |      259 |      259 |       0.10 | *
    |     3983 |        - |      258 |      258 |       0.10 | *
    |     4106 |        - |      257 |      257 |       0.10 | *
    |     4118 |        - |      255 |      255 |       0.10 | *
    |     4119 |        - |      254 |      254 |       0.10 | *
    |     4189 |        - |      253 |      253 |       0.10 | *
    |     4196 |        - |      251 |      251 |       0.10 | *
    |     4203 |        - |      249 |      249 |       0.10 | *
    |     4291 |        - |      247 |      247 |       0.10 | *
    |     4443 |        - |      246 |      246 |       0.10 | *
    |     4477 |        - |      243 |      243 |       0.10 | *
    |     4642 |        - |      242 |      242 |       0.11 | *
    |     5647 |        - |      241 |      241 |       0.11 | *
    |     5757 |        - |      238 |      238 |       0.11 | *
    |     5915 |        - |      237 |      237 |       0.11 | *
    |     6041 |        - |      236 |      236 |       0.11 | *
    |     6080 |        - |      234 |      234 |       0.11 | *
    |     6281 |        - |      233 |      233 |       0.11 | *
    |     6312 |        - |      231 |      231 |       0.11 | *
    |     6388 |        - |      230 |      230 |       0.11 | *
    |     6434 |        - |      229 |      229 |       0.11 | *
    |     6605 |        - |      228 |      228 |       0.11 | *
    |     6638 |        - |      227 |      227 |       0.11 | *
    |     6655 |        - |      226 |      226 |       0.11 | *
    |     6715 |        - |      224 |      224 |       0.11 | *
    |     7438 |        - |      223 |      223 |       0.12 | *
    |     7493 |        - |      222 |      222 |       0.12 | *
    |     7501 |        - |      221 |      221 |       0.12 | *
    |     7604 |        - |      219 |      219 |       0.12 | *
    |     7700 |        - |      218 |      218 |       0.12 | *
    |     7709 |        - |      217 |      217 |       0.12 | *
    |     7727 |        - |      216 |      216 |       0.12 | *
    |     7962 |        - |      215 |      215 |       0.12 | *
    |     8054 |        - |      212 |      212 |       0.12 | *
    |     8185 |        - |      211 |      211 |       0.12 | *
    |     8244 |        - |      210 |      210 |       0.12 | *
    |     8396 |        - |      209 |      209 |       0.12 | *
    |     8472 |        - |      208 |      208 |       0.12 | *
    |     8606 |        - |      206 |      206 |       0.12 | *
    |     8626 |        - |      205 |      205 |       0.12 | *
    |     8793 |        - |      201 |      201 |       0.12 | *
    |     9059 |        - |      200 |      200 |       0.12 | *
    |     9749 |        - |      199 |      199 |       0.12 | *
    |     9803 |        - |      198 |      198 |       0.12 | *
    |      12K |        - |      197 |      197 |       0.13 | *
    |      13K |        - |      195 |      195 |       0.13 | *
    |      13K |        - |      194 |      194 |       0.13 | *
    |      13K |        - |      192 |      192 |       0.13 | *
    |      13K |        - |      191 |      191 |       0.13 | *
    |      14K |        - |      190 |      190 |       0.13 | *
    |      14K |        - |      189 |      189 |       0.13 | *
    |      20K |        - |      187 |      187 |       0.14 | *
    |      20K |        - |      186 |      186 |       0.15 | *
    |      22K |        - |      184 |      184 |       0.15 | *
    |      24K |        - |      182 |      182 |       0.16 | *
    |      24K |        - |      181 |      181 |       0.16 | *
    |      25K |        - |      179 |      179 |       0.16 | *
    |      26K |        - |      178 |      178 |       0.16 | *
    |      26K |        - |      177 |      177 |       0.16 | *
    |      26K |        - |      176 |      176 |       0.16 | *
    |      26K |        - |      175 |      175 |       0.16 | *
    |      28K |        - |      173 |      173 |       0.16 | *
    |      28K |        - |      172 |      172 |       0.17 | *
    |      41K |        - |      171 |      171 |       0.19 | *
    |      41K |        - |      170 |      170 |       0.19 | *
    |      42K |        - |      169 |      169 |       0.19 | *
    |      42K |        - |      168 |      168 |       0.19 | *
    |      43K |        - |      167 |      167 |       0.19 | *
    |      45K |        - |      166 |      166 |       0.19 | *
    |      49K |        - |      164 |      164 |       0.20 | *
    |      50K |        - |      163 |      163 |       0.20 | *
    |      51K |        - |      162 |      162 |       0.21 | *
    |      52K |        - |      161 |      161 |       0.21 | *
    |      52K |        - |      160 |      160 |       0.21 | *
    |      67K |        - |      159 |      159 |       0.23 | *
    |      78K |        - |      158 |      158 |       0.25 | *
    |      79K |        - |      157 |      157 |       0.25 | *
    |      79K |        - |      156 |      156 |       0.25 | *
    |      80K |        - |      155 |      155 |       0.25 | *
    |      80K |        - |      154 |      154 |       0.25 | *
    |      81K |        - |      153 |      153 |       0.25 | *
    |      82K |        - |      152 |      152 |       0.26 | *
    |      85K |        - |      151 |      151 |       0.26 | *
    |      85K |        - |      149 |      149 |       0.26 | *
    |      92K |        - |      148 |      148 |       0.27 | *
